assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
URI56H,contig_69 [gcode=11] [topology=linear],668,gb|CP017216.1|,lp36,B331,668,30210,100.0,667,667,"[(151, 818)]","[(1, 668)]","[(818, 151)]",99.8502994011976,wp
URI56H,contig_7 [gcode=11] [topology=linear],16377,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,16377,246,100.0,1450,241,"[(1, 242)]","[(9196, 9921), (15588, 16313)]","[(1, 242), (1, 242)]",8.85388044208341,pf32
URI56H,contig_70 [gcode=11] [topology=linear],665,gb|CP017208.1|,cp32-6,B331,665,30017,100.0,664,664,"[(14048, 14712)]","[(1, 665)]","[(14712, 14048)]",99.84962406015038,wp
URI56H,contig_71 [gcode=11] [topology=linear],664,gb|CP017219.1|,lp56,B331,664,27681,100.0,663,663,"[(13652, 14315)]","[(1, 664)]","[(13652, 14315)]",99.84939759036143,wp
URI56H,contig_72 [gcode=11] [topology=linear],664,gb|CP017215.2|,lp28-6,B331,664,29288,100.0,663,663,"[(16041, 16704)]","[(1, 664)]","[(16704, 16041)]",99.84939759036143,wp
URI56H,contig_73 [gcode=11] [topology=linear],653,gb|CP017203.1|,cp32-8,B331,653,29892,100.0,652,652,"[(9806, 10458)]","[(1, 653)]","[(10458, 9806)]",99.8468606431853,wp
URI56H,contig_74 [gcode=11] [topology=linear],631,gb|CP017215.2|,lp28-6,B331,631,29288,100.0,630,630,"[(11526, 12156)]","[(1, 631)]","[(11526, 12156)]",99.84152139461172,wp
URI56H,contig_75 [gcode=11] [topology=linear],631,gb|CP017219.1|,lp56,B331,631,27681,100.0,630,630,"[(9136, 9766)]","[(1, 631)]","[(9136, 9766)]",99.84152139461172,wp
URI56H,contig_76 [gcode=11] [topology=linear],620,gb|CP017209.1|,cp32-7,B331,620,30054,100.0,619,619,"[(14804, 15423)]","[(1, 620)]","[(15423, 14804)]",99.83870967741936,wp
URI56H,contig_77 [gcode=11] [topology=linear],620,gb|CP017209.1|,cp32-7,B331,620,30054,100.0,619,619,"[(25160, 25779)]","[(1, 620)]","[(25160, 25779)]",99.83870967741936,wp
URI56H,contig_78 [gcode=11] [topology=linear],618,gb|CP002242.1|,cp32-9,N40,618,30658,100.0,617,617,"[(23852, 24469)]","[(1, 618)]","[(24469, 23852)]",99.83818770226536,wp
URI56H,contig_79 [gcode=11] [topology=linear],597,gb|CP017217.1|,lp38,B331,597,38925,100.0,596,596,"[(30692, 31288)]","[(1, 597)]","[(31288, 30692)]",99.83249581239532,wp
URI56H,contig_8 [gcode=11] [topology=linear],13646,RS04790_B331_B331_cp32_10_ParA_X,cp32-10,RS04790,13646,246,100.0,737,245,"[(1, 246)]","[(6791, 7528)]","[(1, 246)]",5.400850065953393,pf32
URI56H,contig_80 [gcode=11] [topology=linear],568,gb|CP017216.1|,lp36,B331,568,30210,99.91197183098592,567,1134,"[(2786, 3353), (21687, 22254)]","[(1, 568)]","[(2786, 3353), (21687, 22254)]",99.82394366197182,wp
URI56H,contig_81 [gcode=11] [topology=linear],566,gb|CP017208.1|,cp32-6,B331,566,30017,100.0,565,565,"[(9807, 10372)]","[(1, 566)]","[(9807, 10372)]",99.82332155477032,wp
URI56H,contig_82 [gcode=11] [topology=linear],559,gb|CP017204.1|,cp32-3,B331,559,30192,100.0,558,558,"[(24560, 25118)]","[(1, 559)]","[(24560, 25118)]",99.82110912343472,wp
URI56H,contig_83 [gcode=11] [topology=linear],540,gb|CP017208.1|,cp32-6,B331,540,30017,98.70370370370372,539,539,"[(28172, 28711)]","[(1, 540)]","[(28172, 28711)]",99.8148148148148,wp
URI56H,contig_84 [gcode=11] [topology=linear],529,gb|CP017205.1|,cp32-11,B331,529,30176,100.0,528,528,"[(15986, 16514)]","[(1, 529)]","[(16514, 15986)]",99.8109640831758,wp
URI56H,contig_85 [gcode=11] [topology=linear],495,gb|CP017209.1|,cp32-7,B331,495,30054,100.0,494,494,"[(6809, 7303)]","[(1, 495)]","[(6809, 7303)]",99.7979797979798,wp
URI56H,contig_86 [gcode=11] [topology=linear],488,gb|AE001578.1|,cp32-6,B31,488,29838,100.0,487,487,"[(2119, 2606)]","[(1, 488)]","[(2119, 2606)]",99.79508196721312,wp
URI56H,contig_87 [gcode=11] [topology=linear],485,gb|CP017219.1|,lp56,B331,485,27681,100.0,484,484,"[(11009, 11493)]","[(1, 485)]","[(11493, 11009)]",99.79381443298968,wp
URI56H,contig_88 [gcode=11] [topology=linear],477,gb|CP002235.1|,cp32-4,N40,477,15915,100.0,476,476,"[(14251, 14727)]","[(1, 477)]","[(14727, 14251)]",99.79035639412996,wp
URI56H,contig_89 [gcode=11] [topology=linear],476,gb|CP017207.1|,cp32-5,B331,476,18340,100.0,475,475,"[(17626, 18101)]","[(1, 476)]","[(18101, 17626)]",99.78991596638656,wp
URI56H,contig_9 [gcode=11] [topology=linear],11766,RS06690_B331_B331_lp38_ParA_X,lp38,RS06690,11766,245,100.0,734,244,"[(1, 245)]","[(843, 1577)]","[(1, 245)]",6.238313785483597,pf32
URI56H,contig_90 [gcode=11] [topology=linear],475,gb|CP017219.1|,lp56,B331,475,27681,100.0,474,474,"[(13044, 13518)]","[(1, 475)]","[(13044, 13518)]",99.78947368421052,wp
URI56H,contig_91 [gcode=11] [topology=linear],474,gb|CP017215.2|,lp28-6,B331,474,29288,100.0,473,473,"[(15434, 15907)]","[(1, 474)]","[(15434, 15907)]",99.78902953586498,wp
URI56H,contig_92 [gcode=11] [topology=linear],472,gb|CP017209.1|,cp32-7,B331,472,30054,100.0,471,471,"[(13657, 14128)]","[(1, 472)]","[(14128, 13657)]",99.78813559322036,wp
URI56H,contig_93 [gcode=11] [topology=linear],470,gb|AE000787.1|,lp38,B31,470,38829,99.14893617021276,469,938,"[(32207, 32676), (23075, 23544)]","[(1, 470)]","[(32676, 32207), (23544, 23075)]",99.7872340425532,wp
URI56H,contig_94 [gcode=11] [topology=linear],468,gb|CP017217.1|,lp38,B331,468,38925,98.93162393162392,932,934,"[(23163, 23630), (32280, 32747)]","[(1, 468), (2, 467)]","[(32280, 32747), (23163, 23630)]",199.14529914529916,wp
URI56H,contig_95 [gcode=11] [topology=linear],463,gb|CP017204.1|,cp32-3,B331,463,30192,100.0,462,462,"[(19657, 20119)]","[(1, 463)]","[(19657, 20119)]",99.78401727861772,wp
URI56H,contig_96 [gcode=11] [topology=linear],462,gb|CP017204.1|,cp32-3,B331,462,30192,100.0,461,461,"[(23195, 23656)]","[(1, 462)]","[(23656, 23195)]",99.7835497835498,wp
URI56H,contig_97 [gcode=11] [topology=linear],460,gb|CP001491.1|,cp32-11,94a,460,30648,99.78260869565216,459,459,"[(19370, 19829)]","[(1, 460)]","[(19370, 19829)]",99.78260869565216,wp
URI56H,contig_98 [gcode=11] [topology=linear],457,gb|CP002235.1|,cp32-4,N40,457,15915,100.0,456,456,"[(13614, 14070)]","[(1, 457)]","[(14070, 13614)]",99.78118161925602,wp
URI56H,contig_99 [gcode=11] [topology=linear],453,gb|CP001262.1|,lp28-6,156a,453,26705,100.0,452,452,"[(6058, 6510)]","[(1, 453)]","[(6058, 6510)]",99.77924944812362,wp
URI86H,contig_1 [gcode=11] [topology=linear],919077,B379_chromosome_ParA_2,chromosome,B379,919077,380,100.0,1097,365,"[(1, 366)]","[(368517, 369614)]","[(1, 366)]",0.1193588785270439,pf32
URI86H,contig_10 [gcode=11] [topology=linear],24381,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,24381,252,100.0,755,251,"[(1, 252)]","[(11772, 12527)]","[(1, 252)]",3.0966736393092984,pf32
URI86H,contig_11 [gcode=11] [topology=linear],24281,RS07610_JD1_JD1_lp28-6_ParA_X,lp28-6,RS07610,24281,251,100.0,752,250,"[(1, 251)]","[(1255, 2007)]","[(1, 251)]",3.097071784522878,pf32
URI86H,contig_12 [gcode=11] [topology=linear],21563,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,21563,246,100.0,1450,241,"[(1, 242)]","[(20769, 21494), (14377, 15102)]","[(1, 242), (1, 242)]",6.7244817511478,pf32
URI86H,contig_13 [gcode=11] [topology=linear],21172,RS01730_MM1_plsm_cp32-9_ParA_X,cp32-9,RS01730,21172,251,100.0,731,243,"[(1, 244)]","[(2, 733)]","[(1, 244)]",3.452673342150009,pf32
URI86H,contig_14 [gcode=11] [topology=linear],21094,O32_B31_cp32-7_ParA_X,cp32-7,O32,21094,249,100.0,746,248,"[(1, 249)]","[(14748, 15494)]","[(1, 249)]",3.5365506779178912,pf32
URI86H,contig_15 [gcode=11] [topology=linear],15286,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,15286,254,100.0,761,253,"[(1, 254)]","[(9719, 10480)]","[(1, 254)]",4.978411618474421,pf32
URI86H,contig_16 [gcode=11] [topology=linear],8673,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,8673,257,100.0,770,256,"[(1, 257)]","[(7374, 8144)]","[(1, 257)]",8.878127522195319,pf32
URI86H,contig_17 [gcode=11] [topology=linear],5935,297_cp32-12_ParA_X,cp32-12,297,5935,260,100.0,779,259,"[(1, 260)]","[(880, 1659)]","[(1, 260)]",13.125526537489469,pf32
URI86H,contig_18 [gcode=11] [topology=linear],1465,gb|CP094582.1|,cp32-12,B379,1465,30796,98.89779559118236,996,996,"[(17662, 18658)]","[(1, 997)]","[(18658, 17662)]",67.98634812286689,wp
URI86H,contig_19 [gcode=11] [topology=linear],1338,gb|CP001269.1|,cp32-8,156a,1338,30946,99.9252615844544,1337,1337,"[(2714, 4051)]","[(1, 1338)]","[(2714, 4051)]",99.9252615844544,wp
URI86H,contig_2 [gcode=11] [topology=linear],86452,H28_B31_lp28-3_ParA_X,lp28-3,H28,86452,251,100.0,752,250,"[(1, 251)]","[(77356, 78108)]","[(1, 251)]",0.8698468514320086,pf32
URI86H,contig_20 [gcode=11] [topology=linear],1206,gb|CP002306.1|,lp28-1,JD1,1206,24354,98.74285714285716,1746,872,"[(23312, 23620), (22703, 23267)]","[(895, 1203), (4, 569), (638, 1203), (4, 312)]","[(22703, 23267), (23267, 22703), (23312, 23620), (23620, 23312)]",144.77611940298507,wp
URI86H,contig_21 [gcode=11] [topology=linear],1200,gb|CP001273.1|,lp28-1,156a,1200,24159,90.94008767657088,4010,2820,"[(23084, 23486), (21170, 21584), (17899, 18287), (20537, 20950), (19897, 20314), (17899, 18285), (23084, 23484)]","[(793, 1200), (7, 412), (14, 402), (1, 412), (791, 1185), (789, 1194), (14, 410), (1, 408), (799, 1185), (789, 1200)]","[(23084, 23484), (20314, 19897), (23486, 23084), (17899, 18285), (19897, 20314), (21584, 21170), (18287, 17899), (20950, 20537), (21170, 21584), (20537, 20950)]",334.1666666666667,wp
URI86H,contig_22 [gcode=11] [topology=linear],1179,gb|CP094585.1|,cp32-5,B379,1179,30637,100.0,1178,1178,"[(18695, 19873)]","[(1, 1179)]","[(19873, 18695)]",99.91518235793043,wp
URI86H,contig_23 [gcode=11] [topology=linear],1145,gb|CP094585.1|,cp32-5,B379,1145,30637,99.82532751091703,1144,1144,"[(14950, 16094)]","[(1, 1145)]","[(14950, 16094)]",99.91266375545852,wp
URI86H,contig_24 [gcode=11] [topology=linear],1071,gb|CP001272.1|,lp28-4,156a,1071,29501,100.0,1070,1070,"[(702, 1772)]","[(1, 1071)]","[(1772, 702)]",99.90662931839402,wp
URI86H,contig_25 [gcode=11] [topology=linear],1022,gb|CP001269.1|,cp32-8,156a,1022,30946,100.0,1021,1021,"[(4139, 5160)]","[(1, 1022)]","[(5160, 4139)]",99.90215264187869,wp
URI86H,contig_26 [gcode=11] [topology=linear],995,gb|CP001273.1|,lp28-1,156a,995,24159,89.87341772151899,2952,3188,"[(23767, 24159), (23398, 23945), (20204, 20496), (22754, 23082), (20204, 20531), (16305, 16628), (23497, 24156), (21486, 21806)]","[(219, 555), (541, 837), (220, 555), (255, 837), (603, 995), (218, 555), (321, 995)]","[(24156, 23497), (23945, 23398), (24159, 23767), (20531, 20204), (20496, 20204), (23082, 22754), (21806, 21486), (16628, 16305)]",296.6834170854271,wp
URI86H,contig_27 [gcode=11] [topology=linear],982,gb|CP094583.1|,cp32-2,B379,982,30302,97.78002018163473,981,988,"[(1188, 2176)]","[(1, 982)]","[(1188, 2176)]",99.89816700611,wp
URI86H,contig_28 [gcode=11] [topology=linear],956,gb|CP001494.1|,lp36,94a,956,28234,99.52718676122932,844,422,"[(27795, 28217)]","[(1, 423), (534, 956)]","[(27795, 28217), (28217, 27795)]",88.28451882845188,wp
URI86H,contig_29 [gcode=11] [topology=linear],951,gb|CP001273.1|,lp28-1,156a,951,24159,87.83769688119328,5615,9194,"[(16339, 17274), (15106, 15994), (21528, 22450), (19615, 20542), (17005, 17894), (20238, 21168), (20888, 21813), (15702, 16635), (22152, 23091), (17608, 18514)]","[(2, 942), (35, 951), (19, 951), (23, 951), (2, 951), (1, 951)]","[(19615, 20542), (21528, 22450), (15702, 16635), (20238, 21168), (22152, 23091), (17005, 17894), (16339, 17274), (17608, 18514), (20888, 21813), (15106, 15994)]",590.4311251314406,wp
URI86H,contig_3 [gcode=11] [topology=linear],53789,A20_B31_lp54_ParA_X,lp54,A20,53789,250,100.0,749,249,"[(1, 250)]","[(39430, 40179)]","[(1, 250)]",1.392478015951217,pf32
URI86H,contig_30 [gcode=11] [topology=linear],787,gb|CP017205.1|,cp32-11,B331,787,30176,100.0,735,735,"[(5356, 6091)]","[(1, 736)]","[(5356, 6091)]",93.39263024142312,wp
URI86H,contig_31 [gcode=11] [topology=linear],738,gb|CP002306.1|,lp28-1,JD1,738,24354,88.29595678507121,5253,5988,"[(20304, 21022), (19084, 19811), (16680, 17425), (14988, 15566), (19719, 20164), (20917, 21339), (21328, 21940), (17917, 18624), (23694, 24152), (18603, 19179)]","[(1, 738), (1, 423), (13, 465), (135, 708), (14, 460), (139, 738), (14, 738), (150, 738), (13, 725)]","[(17917, 18624), (16680, 17425), (19084, 19811), (20304, 21022), (21328, 21940), (14988, 15566), (18603, 19179), (19719, 20164), (20917, 21339), (24152, 23694)]",711.7886178861789,wp
URI86H,contig_32 [gcode=11] [topology=linear],725,gb|CP094585.1|,cp32-5,B379,725,30637,100.0,724,724,"[(17245, 17969)]","[(1, 725)]","[(17245, 17969)]",99.86206896551724,wp
URI86H,contig_33 [gcode=11] [topology=linear],714,gb|CP001273.1|,lp28-1,156a,714,24159,89.63159055812928,2206,4475,"[(21619, 22078), (15807, 16264), (22893, 23357), (20985, 21445), (16444, 16876), (20349, 20790), (19712, 20148), (17704, 18158), (22255, 22698), (18323, 18752)]","[(134, 568), (116, 565), (116, 568), (131, 565), (131, 568)]","[(22078, 21619), (20790, 20349), (16264, 15807), (18158, 17704), (22698, 22255), (16876, 16444), (23357, 22893), (18752, 18323), (20148, 19712), (21445, 20985)]",308.9635854341737,wp
URI86H,contig_34 [gcode=11] [topology=linear],613,gb|CP094585.1|,cp32-5,B379,613,30637,100.0,612,612,"[(29764, 30376)]","[(1, 613)]","[(29764, 30376)]",99.836867862969,wp
URI86H,contig_35 [gcode=11] [topology=linear],595,gb|CP017204.1|,cp32-3,B331,595,30192,100.0,594,594,"[(541, 1135)]","[(1, 595)]","[(541, 1135)]",99.83193277310924,wp
URI86H,contig_36 [gcode=11] [topology=linear],581,gb|CP094585.1|,cp32-5,B379,581,30637,100.0,580,580,"[(16488, 17068)]","[(1, 581)]","[(16488, 17068)]",99.82788296041308,wp
URI86H,contig_37 [gcode=11] [topology=linear],564,gb|CP019921.1|,cp32-9-4,PAbe,564,62238,99.09154437456324,865,1428,"[(30391, 30954), (1, 303), (60697, 61260)]","[(1, 564), (262, 564)]","[(60697, 61260), (30391, 30954), (1, 303)]",153.36879432624113,wp
URI86H,contig_38 [gcode=11] [topology=linear],542,gb|CP094586.1|,cp32-6,B379,542,30642,100.0,541,541,"[(2175, 2716)]","[(1, 542)]","[(2716, 2175)]",99.81549815498155,wp
URI86H,contig_39 [gcode=11] [topology=linear],513,gb|CP001272.1|,lp28-4,156a,513,29501,100.0,480,480,"[(29021, 29501)]","[(33, 513)]","[(29501, 29021)]",93.56725146198828,wp
URI86H,contig_4 [gcode=11] [topology=linear],30616,RS01520_MM1_plsm_cp32-6_ParA_X,cp32-6,RS01520,30616,249,100.0,746,248,"[(1, 249)]","[(920, 1666)]","[(1, 249)]",2.4366344395087536,pf32
URI86H,contig_40 [gcode=11] [topology=linear],498,gb|CP017216.1|,lp36,B331,498,30210,99.3975903614458,497,497,"[(2, 499)]","[(1, 498)]","[(499, 2)]",99.7991967871486,wp
URI86H,contig_41 [gcode=11] [topology=linear],482,gb|CP001256.1|,lp28-3,156a,482,28770,100.0,481,481,"[(27905, 28386)]","[(1, 482)]","[(28386, 27905)]",99.79253112033194,wp
URI86H,contig_42 [gcode=11] [topology=linear],450,gb|AE001578.1|,cp32-6,B31,450,29838,100.0,449,449,"[(18169, 18618)]","[(1, 450)]","[(18169, 18618)]",99.77777777777776,wp
URI86H,contig_43 [gcode=11] [topology=linear],413,gb|CP001273.1|,lp28-1,156a,413,24159,88.38199513381994,1592,1610,"[(21331, 21740), (20694, 21105), (23247, 23642), (18045, 18440)]","[(10, 405), (6, 403), (4, 405), (6, 405)]","[(20694, 21105), (23247, 23642), (18045, 18440), (21331, 21740)]",385.4721549636804,wp
URI86H,contig_44 [gcode=11] [topology=linear],396,gb|AE001584.1|,lp56,B31,396,52971,100.0,395,395,"[(368, 763)]","[(1, 396)]","[(368, 763)]",99.74747474747475,wp
URI86H,contig_45 [gcode=11] [topology=linear],386,gb|CP002306.1|,lp28-1,JD1,386,24354,88.20033955857386,1144,1153,"[(16104, 16490), (20922, 21308), (20309, 20690)]","[(2, 386), (2, 385), (9, 386)]","[(20309, 20690), (16104, 16490), (20922, 21308)]",296.3730569948186,wp
URI86H,contig_46 [gcode=11] [topology=linear],386,gb|CP019757.1|,cp32-2,B31_NRZ,386,31245,100.0,375,375,"[(29847, 30222)]","[(11, 386)]","[(29847, 30222)]",97.15025906735752,wp
URI86H,contig_47 [gcode=11] [topology=linear],377,gb|CP094582.1|,cp32-12,B379,377,30796,100.0,376,376,"[(29396, 29772)]","[(1, 377)]","[(29772, 29396)]",99.73474801061008,wp
URI86H,contig_48 [gcode=11] [topology=linear],366,gb|CP094586.1|,cp32-6,B379,366,30642,99.72677595628416,365,365,"[(30016, 30381)]","[(1, 366)]","[(30016, 30381)]",99.72677595628416,wp
URI86H,contig_49 [gcode=11] [topology=linear],335,gb|CP094582.1|,cp32-12,B379,335,30796,100.0,334,334,"[(22617, 22951)]","[(1, 335)]","[(22951, 22617)]",99.70149253731344,wp
URI86H,contig_5 [gcode=11] [topology=linear],30301,B379_cp32-2_ParA_1,cp32-2,B379,30301,251,100.0,752,250,"[(1, 251)]","[(19542, 20294)]","[(1, 251)]",2.481766278340649,pf32
URI86H,contig_50 [gcode=11] [topology=linear],321,gb|CP094582.1|,cp32-12,B379,321,30796,100.0,320,320,"[(16144, 16464)]","[(1, 321)]","[(16464, 16144)]",99.68847352024922,wp
URI86H,contig_51 [gcode=11] [topology=linear],320,gb|CP094593.1|,lp28-6,B379,320,26653,100.0,319,319,"[(25917, 26236)]","[(1, 320)]","[(26236, 25917)]",99.6875,wp
URI86H,contig_52 [gcode=11] [topology=linear],298,gb|CP001273.1|,lp28-1,156a,298,24159,91.28233970753656,1463,1752,"[(18287, 18574), (22852, 23149), (20302, 20596), (22214, 22508), (18913, 19201), (16403, 16695)]","[(1, 298), (1, 294), (4, 298), (9, 298), (8, 298)]","[(22214, 22508), (20302, 20596), (18287, 18574), (16403, 16695), (18913, 19201), (22852, 23149)]",490.9395973154362,wp
URI86H,contig_53 [gcode=11] [topology=linear],290,gb|CP001259.1|,cp32-6,156a,290,30293,100.0,289,289,"[(14454, 14743)]","[(1, 290)]","[(14743, 14454)]",99.6551724137931,wp
URI86H,contig_55 [gcode=11] [topology=linear],257,gb|CP001260.1|,lp36,156a,257,23638,100.0,256,256,"[(22532, 22788)]","[(1, 257)]","[(22788, 22532)]",99.61089494163424,wp
URI86H,contig_6 [gcode=11] [topology=linear],30286,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,30286,252,100.0,755,251,"[(1, 252)]","[(485, 1240)]","[(1, 252)]",2.492901010367827,pf32
URI86H,contig_7 [gcode=11] [topology=linear],30263,RS07790_JD1_JD1_lp38_ParA_X,lp38,RS07790,30263,245,100.0,734,244,"[(1, 245)]","[(24791, 25525)]","[(1, 245)]",2.425403958629349,pf32
URI86H,contig_8 [gcode=11] [topology=linear],26514,JD1_cp26_ParA_1,cp26,JD1,26514,253,100.0,758,252,"[(1, 253)]","[(6873, 7631)]","[(1, 253)]",2.8588670136531644,pf32
URI86H,contig_9 [gcode=11] [topology=linear],25584,K21_B31_lp36_ParA_X,lp36,K21,25584,249,100.0,728,242,"[(1, 243)]","[(10793, 11521)]","[(1, 243)]",2.845528455284553,pf32
URI87H,contig_1 [gcode=11] [topology=linear],910570,NE_5261_chromosome_ParA_2,chromosome,NE_5261,910570,380,100.0,1097,365,"[(1, 366)]","[(368726, 369823)]","[(1, 366)]",0.1204739888201895,pf32
URI87H,contig_10 [gcode=11] [topology=linear],30652,N32_B31_cp32-9_ParA_X,cp32-9,N32,30652,251,100.0,743,247,"[(1, 248)]","[(20417, 21160)]","[(1, 248)]",2.4239853843142374,pf32
URI87H,contig_11 [gcode=11] [topology=linear],30299,RS01165_B31_NRZ_p_cp32-4_ParA_X,cp32-4,RS01165,30299,251,100.0,752,250,"[(1, 251)]","[(27433, 28185)]","[(1, 251)]",2.481930096702861,pf32
URI87H,contig_12 [gcode=11] [topology=linear],30223,S35_B31_cp32-3_ParA_X,cp32-3,S35,30223,246,100.0,737,245,"[(1, 246)]","[(25550, 26287)]","[(1, 246)]",2.4385401846276014,pf32
URI87H,contig_13 [gcode=11] [topology=linear],29841,M32_B31_cp32-6_ParA_X,cp32-6,M32,29841,249,100.0,746,248,"[(1, 249)]","[(14683, 15429)]","[(1, 249)]",2.499916222646694,pf32
URI87H,contig_14 [gcode=11] [topology=linear],29801,RS06245_ZS7_ZS7_lp28-2_ParA_X,lp28-2,RS06245,29801,255,100.0,764,254,"[(1, 255)]","[(5961, 6725)]","[(1, 255)]",2.56367235998792,pf32
URI87H,contig_15 [gcode=11] [topology=linear],28162,H28_B31_lp28-3_ParA_X,lp28-3,H28,28162,251,100.0,752,250,"[(1, 251)]","[(16315, 17067)]","[(1, 251)]",2.6702648959590936,pf32
URI87H,contig_16 [gcode=11] [topology=linear],26671,F24_B31_lp28-1_ParA_X,lp28-1,F24,26671,254,100.0,761,253,"[(1, 254)]","[(8188, 8949)]","[(1, 254)]",2.8532863409695923,pf32
URI87H,contig_17 [gcode=11] [topology=linear],26498,NE_5261_cp26_ParA_1,cp26,NE_5261,26498,253,100.0,758,252,"[(1, 253)]","[(25212, 25970)]","[(1, 253)]",2.86059325232093,pf32
URI87H,contig_18 [gcode=11] [topology=linear],26307,I21_B31_lp28-4_ParA_X,lp28-4,I21,26307,250,100.0,749,249,"[(1, 250)]","[(12966, 13715)]","[(1, 250)]",2.847150948416771,pf32
URI87H,contig_19 [gcode=11] [topology=linear],21941,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,21941,246,100.0,1450,241,"[(1, 242)]","[(21146, 21871), (14748, 15473)]","[(1, 242), (1, 242)]",6.608632241009982,pf32
URI87H,contig_2 [gcode=11] [topology=linear],53613,A20_B31_lp54_ParA_X,lp54,A20,53613,250,100.0,749,249,"[(1, 250)]","[(39312, 40061)]","[(1, 250)]",1.3970492231361795,pf32
URI87H,contig_20 [gcode=11] [topology=linear],4275,Q08_B31_lp56_ParA_X,lp56,Q08,4275,253,100.0,758,252,"[(1, 253)]","[(2712, 3470)]","[(1, 253)]",17.730994152046783,pf32
URI87H,contig_21 [gcode=11] [topology=linear],1706,gb|AE001578.1|,cp32-6,B31,1706,29838,99.88276670574444,1705,1705,"[(3173, 4878)]","[(1, 1706)]","[(4878, 3173)]",99.9413833528722,wp
URI87H,contig_22 [gcode=11] [topology=linear],1150,gb|CP019923.1|,lp28-1,PAbe,1150,28157,94.47224207767452,3793,4172,"[(743, 1893), (8202, 8549), (4833, 5155), (355, 674), (2116, 2468), (5892, 6228), (2698, 3048), (3270, 3612), (7059, 7401), (3846, 4158)]","[(806, 1144), (808, 1141), (806, 1150), (808, 1111), (808, 1127), (808, 1150), (806, 1149), (808, 1130), (1, 1150)]","[(743, 1893), (2116, 2468), (8202, 8549), (5892, 6228), (674, 355), (3270, 3612), (2698, 3048), (4833, 5155), (7059, 7401), (3846, 4158)]",329.8260869565217,wp
URI87H,contig_23 [gcode=11] [topology=linear],1100,gb|CP019923.1|,lp28-1,PAbe,1100,28157,91.88453159041394,6344,10953,"[(8096, 9203), (8680, 9704), (4765, 5829), (2012, 3144), (7526, 8654), (6365, 7500), (3172, 4290), (1550, 2568), (2596, 3720), (5830, 6933)]","[(107, 1100), (3, 1100), (1, 1100), (39, 1100), (1, 1017), (1, 1079)]","[(4765, 5829), (2596, 3720), (3172, 4290), (2012, 3144), (8096, 9203), (6365, 7500), (7526, 8654), (8680, 9704), (5830, 6933), (1550, 2568)]",576.7272727272727,wp
URI87H,contig_24 [gcode=11] [topology=linear],1054,gb|CP094583.1|,cp32-2,B379,1054,30302,99.90512333965845,1053,1053,"[(5450, 6503)]","[(1, 1054)]","[(6503, 5450)]",99.90512333965845,wp
